path,participant_id,sequence_id,sign
parquets/1049004002.parquet,4,1049004002,Yogurt
parquets/1023007002.parquet,7,1023007002,Food
parquets/1061008005.parquet,8,1061008005,Run
parquets/1055009002.parquet,9,1055009002,Catch
parquets/1046006002.parquet,6,1046006002,Candy
parquets/1051006002.parquet,6,1051006002,Thanks
parquets/1026002003.parquet,2,1026002003,Country
parquets/1060007001.parquet,7,1060007001,Copy
parquets/1001008005.parquet,8,1001008005,Opaque
parquets/1040003002.parquet,3,1040003002,Patience
parquets/1058007002.parquet,7,1058007002,Bathe
parquets/1013002005.parquet,2,1013002005,Away
parquets/1020002003.parquet,2,1020002003,Sweet milk
parquets/1007009004.parquet,9,1007009004,Colors
parquets/1055008003.parquet,8,1055008003,Catch
parquets/1053005004.parquet,5,1053005004,Appear
parquets/1053006001.parquet,6,1053006001,Appear
parquets/1055008002.parquet,8,1055008002,Catch
parquets/1061003001.parquet,3,1061003001,Run
parquets/1026003001.parquet,3,1026003001,Country
parquets/1029005003.parquet,5,1029005003,Mock
parquets/1015002003.parquet,2,1015002003,Born
parquets/1027001002.parquet,1,1027001002,Last name
parquets/1022009002.parquet,9,1022009002,Water
parquets/1025009003.parquet,9,1025009003,Uruguay
parquets/1041006001.parquet,6,1041006001,Perfume
parquets/1035006002.parquet,6,1035006002,Coin
parquets/1036003004.parquet,3,1036003004,Music
parquets/1046003002.parquet,3,1046003002,Candy
parquets/1004003001.parquet,3,1004003001,Yellow
parquets/1046002004.parquet,2,1046002004,Candy
parquets/1040008004.parquet,8,1040008004,Patience
parquets/1031004003.parquet,4,1031004003,Breakfast
parquets/1026003004.parquet,3,1026003004,Country
parquets/1039007001.parquet,7,1039007001,Name
parquets/1056008001.parquet,8,1056008001,Help
parquets/1049010005.parquet,10,1049010005,Yogurt
parquets/1049008002.parquet,8,1049008002,Yogurt
parquets/1003002003.parquet,2,1003002003,Green
parquets/1002008002.parquet,8,1002008002,Red
parquets/1018001003.parquet,1,1018001003,Skimmer
parquets/1021004003.parquet,4,1021004003,Milk
parquets/1055007002.parquet,7,1055007002,Catch
parquets/1033006002.parquet,6,1033006002,Hungry
parquets/1056010004.parquet,10,1056010004,Help
parquets/1014005001.parquet,5,1014005001,Drawer
parquets/1014002002.parquet,2,1014002002,Drawer
parquets/1049003004.parquet,3,1049003004,Yogurt
parquets/1035001001.parquet,1,1035001001,Coin
parquets/1059004001.parquet,4,1059004001,Buy
parquets/1045009005.parquet,9,1045009005,Barbecue
parquets/1050004002.parquet,4,1050004002,Accept
parquets/1036001001.parquet,1,1036001001,Music
parquets/1013007004.parquet,7,1013007004,Away
parquets/1026006002.parquet,6,1026006002,Country
parquets/1044009003.parquet,9,1044009003,Rice
parquets/1016008003.parquet,8,1016008003,Learn
parquets/1009003004.parquet,3,1009003004,Women
parquets/1030005003.parquet,5,1030005003,Birthday
parquets/1036002002.parquet,2,1036002002,Music
parquets/1049007001.parquet,7,1049007001,Yogurt
parquets/1033009003.parquet,9,1033009003,Hungry
parquets/1059006004.parquet,6,1059006004,Buy
parquets/1060009004.parquet,9,1060009004,Copy
parquets/1052005005.parquet,5,1052005005,Shut down
parquets/1016001003.parquet,1,1016001003,Learn
parquets/1044008001.parquet,8,1044008001,Rice
parquets/1042006003.parquet,6,1042006003,Deaf
parquets/1020003003.parquet,3,1020003003,Sweet milk
parquets/1058001002.parquet,1,1058001002,Bathe
parquets/1042002002.parquet,2,1042002002,Deaf
parquets/1030007002.parquet,7,1030007002,Birthday
parquets/1008007003.parquet,7,1008007003,Pink
parquets/1019005004.parquet,5,1019005004,Bitter
parquets/1049007002.parquet,7,1049007002,Yogurt
parquets/1063005003.parquet,5,1063005003,Give
parquets/1058008003.parquet,8,1058008003,Bathe
parquets/1001009004.parquet,9,1001009004,Opaque
parquets/1046001001.parquet,1,1046001001,Candy
parquets/1036008005.parquet,8,1036008005,Music
parquets/1038005002.parquet,5,1038005002,None
parquets/1005006003.parquet,6,1005006003,Bright
parquets/1035006005.parquet,6,1035006005,Coin
parquets/1055009003.parquet,9,1055009003,Catch
parquets/1051006004.parquet,6,1051006004,Thanks
parquets/1027008003.parquet,8,1027008003,Last name
parquets/1033005005.parquet,5,1033005005,Hungry
parquets/1026010005.parquet,10,1026010005,Country
parquets/1038008002.parquet,8,1038008002,None
parquets/1048010003.parquet,10,1048010003,Spaghetti
parquets/1024003005.parquet,3,1024003005,Argentina
parquets/1054007002.parquet,7,1054007002,To land
parquets/1007008004.parquet,8,1007008004,Colors
parquets/1040002005.parquet,2,1040002005,Patience
parquets/1049003001.parquet,3,1049003001,Yogurt
parquets/1009007001.parquet,7,1009007001,Women
parquets/1044007002.parquet,7,1044007002,Rice
parquets/1055006005.parquet,6,1055006005,Catch
parquets/1005007003.parquet,7,1005007003,Bright
parquets/1052001002.parquet,1,1052001002,Shut down
parquets/1028001002.parquet,1,1028001002,Where
parquets/1033009001.parquet,9,1033009001,Hungry
parquets/1016006003.parquet,6,1016006003,Learn
parquets/1013003002.parquet,3,1013003002,Away
parquets/1021010005.parquet,10,1021010005,Milk
parquets/1047006004.parquet,6,1047006004,Chewing-gum
parquets/1034007005.parquet,7,1034007005,Map
parquets/1010003005.parquet,3,1010003005,Enemy
parquets/1049008004.parquet,8,1049008004,Yogurt
parquets/1016003003.parquet,3,1016003003,Learn
parquets/1049006003.parquet,6,1049006003,Yogurt
parquets/1063003002.parquet,3,1063003002,Give
parquets/1002008004.parquet,8,1002008004,Red
parquets/1060010003.parquet,10,1060010003,Copy
parquets/1030002001.parquet,2,1030002001,Birthday
parquets/1021003002.parquet,3,1021003002,Milk
parquets/1013007003.parquet,7,1013007003,Away
parquets/1030003005.parquet,3,1030003005,Birthday
parquets/1025003004.parquet,3,1025003004,Uruguay
parquets/1006007004.parquet,7,1006007004,Light-blue
parquets/1022008002.parquet,8,1022008002,Water
parquets/1043005001.parquet,5,1043005001,Trap
parquets/1047002004.parquet,2,1047002004,Chewing-gum
parquets/1002003005.parquet,3,1002003005,Red
parquets/1044006004.parquet,6,1044006004,Rice
parquets/1054002003.parquet,2,1054002003,To land
parquets/1024006001.parquet,6,1024006001,Argentina
parquets/1025008005.parquet,8,1025008005,Uruguay
parquets/1005010001.parquet,10,1005010001,Bright
parquets/1042008005.parquet,8,1042008005,Deaf
parquets/1038004001.parquet,4,1038004001,None
parquets/1045005004.parquet,5,1045005004,Barbecue
parquets/1026006004.parquet,6,1026006004,Country
parquets/1004009005.parquet,9,1004009005,Yellow
parquets/1058005002.parquet,5,1058005002,Bathe
parquets/1023002001.parquet,2,1023002001,Food
parquets/1007007001.parquet,7,1007007001,Colors
parquets/1039005001.parquet,5,1039005001,Name
parquets/1062007003.parquet,7,1062007003,Realize
parquets/1039005002.parquet,5,1039005002,Name
parquets/1054005004.parquet,5,1054005004,To land
parquets/1035001002.parquet,1,1035001002,Coin
parquets/1045009003.parquet,9,1045009003,Barbecue
parquets/1042002005.parquet,2,1042002005,Deaf
parquets/1058005004.parquet,5,1058005004,Bathe
parquets/1027001003.parquet,1,1027001003,Last name
parquets/1004003004.parquet,3,1004003004,Yellow
parquets/1060004002.parquet,4,1060004002,Copy
parquets/1041005003.parquet,5,1041005003,Perfume
parquets/1048009002.parquet,9,1048009002,Spaghetti
parquets/1014002001.parquet,2,1014002001,Drawer
parquets/1046002003.parquet,2,1046002003,Candy
parquets/1003007005.parquet,7,1003007005,Green
parquets/1001002004.parquet,2,1001002004,Opaque
parquets/1037002001.parquet,2,1037002001,Ship
parquets/1003005003.parquet,5,1003005003,Green
parquets/1050009005.parquet,9,1050009005,Accept
parquets/1057002001.parquet,2,1057002001,Dance
parquets/1021003003.parquet,3,1021003003,Milk
parquets/1004008005.parquet,8,1004008005,Yellow
parquets/1057005001.parquet,5,1057005001,Dance
parquets/1043001005.parquet,1,1043001005,Trap
parquets/1006009001.parquet,9,1006009001,Light-blue
parquets/1037001001.parquet,1,1037001001,Ship
parquets/1057009003.parquet,9,1057009003,Dance
parquets/1058010001.parquet,10,1058010001,Bathe
parquets/1061004004.parquet,4,1061004004,Run
parquets/1026006001.parquet,6,1026006001,Country
parquets/1017003003.parquet,3,1017003003,Call
parquets/1040006003.parquet,6,1040006003,Patience
parquets/1038007003.parquet,7,1038007003,None
parquets/1031001002.parquet,1,1031001002,Breakfast
parquets/1051002004.parquet,2,1051002004,Thanks
parquets/1037006004.parquet,6,1037006004,Ship
parquets/1027005001.parquet,5,1027005001,Last name
parquets/1047004005.parquet,4,1047004005,Chewing-gum
parquets/1030001001.parquet,1,1030001001,Birthday
parquets/1013005001.parquet,5,1013005001,Away
parquets/1044006001.parquet,6,1044006001,Rice
parquets/1013005004.parquet,5,1013005004,Away
parquets/1026003005.parquet,3,1026003005,Country
parquets/1034001003.parquet,1,1034001003,Map
parquets/1059001004.parquet,1,1059001004,Buy
parquets/1010009003.parquet,9,1010009003,Enemy
parquets/1010009002.parquet,9,1010009002,Enemy
parquets/1015001004.parquet,1,1015001004,Born
parquets/1048009005.parquet,9,1048009005,Spaghetti
parquets/1017009003.parquet,9,1017009003,Call
parquets/1033009005.parquet,9,1033009005,Hungry
parquets/1061001002.parquet,1,1061001002,Run
parquets/1041010002.parquet,10,1041010002,Perfume
parquets/1036003003.parquet,3,1036003003,Music
parquets/1012002005.parquet,2,1012002005,Man
parquets/1033008003.parquet,8,1033008003,Hungry
parquets/1055002003.parquet,2,1055002003,Catch
parquets/1042007005.parquet,7,1042007005,Deaf
parquets/1031005001.parquet,5,1031005001,Breakfast
parquets/1032006001.parquet,6,1032006001,Photo
parquets/1043004003.parquet,4,1043004003,Trap
parquets/1002006003.parquet,6,1002006003,Red
parquets/1039005004.parquet,5,1039005004,Name
parquets/1014010001.parquet,10,1014010001,Drawer
parquets/1050003005.parquet,3,1050003005,Accept
parquets/1005002004.parquet,2,1005002004,Bright
parquets/1024009004.parquet,9,1024009004,Argentina
parquets/1012007005.parquet,7,1012007005,Man
parquets/1055008001.parquet,8,1055008001,Catch
parquets/1027007003.parquet,7,1027007003,Last name
parquets/1055003002.parquet,3,1055003002,Catch
parquets/1001003004.parquet,3,1001003004,Opaque
parquets/1051004001.parquet,4,1051004001,Thanks
parquets/1021008002.parquet,8,1021008002,Milk
parquets/1028010003.parquet,10,1028010003,Where
parquets/1009001002.parquet,1,1009001002,Women
parquets/1030005005.parquet,5,1030005005,Birthday
parquets/1057006003.parquet,6,1057006003,Dance
parquets/1030006005.parquet,6,1030006005,Birthday
parquets/1001010003.parquet,10,1001010003,Opaque
parquets/1061005002.parquet,5,1061005002,Run
parquets/1056008005.parquet,8,1056008005,Help
parquets/1010005005.parquet,5,1010005005,Enemy
parquets/1041006004.parquet,6,1041006004,Perfume
parquets/1044003005.parquet,3,1044003005,Rice
parquets/1003008005.parquet,8,1003008005,Green
parquets/1026009002.parquet,9,1026009002,Country
parquets/1025006005.parquet,6,1025006005,Uruguay
parquets/1017003001.parquet,3,1017003001,Call
parquets/1012004002.parquet,4,1012004002,Man
parquets/1002002003.parquet,2,1002002003,Red
parquets/1011006001.parquet,6,1011006001,Son
parquets/1048009001.parquet,9,1048009001,Spaghetti
parquets/1012001001.parquet,1,1012001001,Man
parquets/1048009003.parquet,9,1048009003,Spaghetti
parquets/1059003004.parquet,3,1059003004,Buy
parquets/1009008003.parquet,8,1009008003,Women
parquets/1031007005.parquet,7,1031007005,Breakfast
parquets/1060008005.parquet,8,1060008005,Copy
parquets/1006010003.parquet,10,1006010003,Light-blue
parquets/1036005005.parquet,5,1036005005,Music
parquets/1062001003.parquet,1,1062001003,Realize
parquets/1042003001.parquet,3,1042003001,Deaf
parquets/1023004001.parquet,4,1023004001,Food
parquets/1006001001.parquet,1,1006001001,Light-blue
parquets/1048005002.parquet,5,1048005002,Spaghetti
parquets/1040003005.parquet,3,1040003005,Patience
parquets/1047008001.parquet,8,1047008001,Chewing-gum
parquets/1008008005.parquet,8,1008008005,Pink
parquets/1038003004.parquet,3,1038003004,None
parquets/1062009005.parquet,9,1062009005,Realize
parquets/1031001001.parquet,1,1031001001,Breakfast
parquets/1039010005.parquet,10,1039010005,Name
parquets/1015004002.parquet,4,1015004002,Born
parquets/1003002005.parquet,2,1003002005,Green
parquets/1053002004.parquet,2,1053002004,Appear
parquets/1030006003.parquet,6,1030006003,Birthday
parquets/1036001002.parquet,1,1036001002,Music
parquets/1061007004.parquet,7,1061007004,Run
parquets/1064003003.parquet,3,1064003003,Find
parquets/1034010001.parquet,10,1034010001,Map
parquets/1042004001.parquet,4,1042004001,Deaf
parquets/1057010002.parquet,10,1057010002,Dance
parquets/1016008002.parquet,8,1016008002,Learn
parquets/1013005005.parquet,5,1013005005,Away
parquets/1003004004.parquet,4,1003004004,Green
parquets/1037004004.parquet,4,1037004004,Ship
parquets/1016008004.parquet,8,1016008004,Learn
parquets/1043009003.parquet,9,1043009003,Trap
parquets/1038002003.parquet,2,1038002003,None
parquets/1010004004.parquet,4,1010004004,Enemy
parquets/1014010005.parquet,10,1014010005,Drawer
parquets/1022001004.parquet,1,1022001004,Water
parquets/1016007001.parquet,7,1016007001,Learn
parquets/1022005005.parquet,5,1022005005,Water
parquets/1060003001.parquet,3,1060003001,Copy
parquets/1050001004.parquet,1,1050001004,Accept
parquets/1064009004.parquet,9,1064009004,Find
parquets/1013008005.parquet,8,1013008005,Away
parquets/1005010005.parquet,10,1005010005,Bright
parquets/1056003005.parquet,3,1056003005,Help
parquets/1007003003.parquet,3,1007003003,Colors
parquets/1022002001.parquet,2,1022002001,Water
parquets/1062010004.parquet,10,1062010004,Realize
parquets/1053002003.parquet,2,1053002003,Appear
parquets/1001006005.parquet,6,1001006005,Opaque
parquets/1006007001.parquet,7,1006007001,Light-blue
parquets/1033003001.parquet,3,1033003001,Hungry
parquets/1047005002.parquet,5,1047005002,Chewing-gum
parquets/1032006003.parquet,6,1032006003,Photo
parquets/1028006001.parquet,6,1028006001,Where
parquets/1001001005.parquet,1,1001001005,Opaque
parquets/1039005005.parquet,5,1039005005,Name
parquets/1019007005.parquet,7,1019007005,Bitter
parquets/1027001005.parquet,1,1027001005,Last name
parquets/1009010005.parquet,10,1009010005,Women
parquets/1060005002.parquet,5,1060005002,Copy
parquets/1023007003.parquet,7,1023007003,Food
parquets/1050003002.parquet,3,1050003002,Accept
parquets/1061005005.parquet,5,1061005005,Run
parquets/1046004001.parquet,4,1046004001,Candy
parquets/1005005001.parquet,5,1005005001,Bright
parquets/1064009002.parquet,9,1064009002,Find
parquets/1059003003.parquet,3,1059003003,Buy
parquets/1056002003.parquet,2,1056002003,Help
parquets/1057008004.parquet,8,1057008004,Dance
parquets/1044001004.parquet,1,1044001004,Rice
parquets/1019006005.parquet,6,1019006005,Bitter
parquets/1023005004.parquet,5,1023005004,Food
parquets/1009006003.parquet,6,1009006003,Women
parquets/1027010001.parquet,10,1027010001,Last name
parquets/1012004003.parquet,4,1012004003,Man
parquets/1045001002.parquet,1,1045001002,Barbecue
parquets/1036002005.parquet,2,1036002005,Music
parquets/1049009004.parquet,9,1049009004,Yogurt
parquets/1052003002.parquet,3,1052003002,Shut down
parquets/1024002002.parquet,2,1024002002,Argentina
parquets/1028004003.parquet,4,1028004003,Where
parquets/1046005001.parquet,5,1046005001,Candy
parquets/1055004002.parquet,4,1055004002,Catch
parquets/1019010003.parquet,10,1019010003,Bitter
parquets/1054008005.parquet,8,1054008005,To land
parquets/1010007002.parquet,7,1010007002,Enemy
parquets/1042006001.parquet,6,1042006001,Deaf
parquets/1003005001.parquet,5,1003005001,Green
parquets/1030004004.parquet,4,1030004004,Birthday
parquets/1051008004.parquet,8,1051008004,Thanks
parquets/1043009005.parquet,9,1043009005,Trap
parquets/1039007005.parquet,7,1039007005,Name
parquets/1023010002.parquet,10,1023010002,Food
parquets/1015008001.parquet,8,1015008001,Born
parquets/1041006005.parquet,6,1041006005,Perfume
parquets/1062008004.parquet,8,1062008004,Realize
parquets/1021009005.parquet,9,1021009005,Milk
parquets/1034004005.parquet,4,1034004005,Map
parquets/1030008005.parquet,8,1030008005,Birthday
parquets/1005007001.parquet,7,1005007001,Bright
parquets/1050005004.parquet,5,1050005004,Accept
parquets/1041007005.parquet,7,1041007005,Perfume
parquets/1001002003.parquet,2,1001002003,Opaque
parquets/1030008002.parquet,8,1030008002,Birthday
parquets/1055003003.parquet,3,1055003003,Catch
parquets/1007010001.parquet,10,1007010001,Colors
parquets/1036002001.parquet,2,1036002001,Music
parquets/1045010004.parquet,10,1045010004,Barbecue
parquets/1028008004.parquet,8,1028008004,Where
parquets/1037001002.parquet,1,1037001002,Ship
parquets/1055007003.parquet,7,1055007003,Catch
parquets/1041005001.parquet,5,1041005001,Perfume
parquets/1042007001.parquet,7,1042007001,Deaf
parquets/1036001003.parquet,1,1036001003,Music
parquets/1007001002.parquet,1,1007001002,Colors
parquets/1056002002.parquet,2,1056002002,Help
parquets/1020001005.parquet,1,1020001005,Sweet milk
parquets/1045004005.parquet,4,1045004005,Barbecue
parquets/1051007001.parquet,7,1051007001,Thanks
parquets/1020002001.parquet,2,1020002001,Sweet milk
parquets/1024001003.parquet,1,1024001003,Argentina
parquets/1020004005.parquet,4,1020004005,Sweet milk
parquets/1037001003.parquet,1,1037001003,Ship
parquets/1010003002.parquet,3,1010003002,Enemy
parquets/1038007004.parquet,7,1038007004,None
parquets/1001001004.parquet,1,1001001004,Opaque
parquets/1007005005.parquet,5,1007005005,Colors
parquets/1007010005.parquet,10,1007010005,Colors
parquets/1012006001.parquet,6,1012006001,Man
parquets/1010006005.parquet,6,1010006005,Enemy
parquets/1021007003.parquet,7,1021007003,Milk
parquets/1051003002.parquet,3,1051003002,Thanks
parquets/1021005002.parquet,5,1021005002,Milk
parquets/1012005003.parquet,5,1012005003,Man
parquets/1044002003.parquet,2,1044002003,Rice
parquets/1040005002.parquet,5,1040005002,Patience
parquets/1064006005.parquet,6,1064006005,Find
parquets/1042010004.parquet,10,1042010004,Deaf
parquets/1019002003.parquet,2,1019002003,Bitter
parquets/1053010004.parquet,10,1053010004,Appear
parquets/1016007004.parquet,7,1016007004,Learn
parquets/1036007003.parquet,7,1036007003,Music
parquets/1007009005.parquet,9,1007009005,Colors
parquets/1052005004.parquet,5,1052005004,Shut down
parquets/1045006003.parquet,6,1045006003,Barbecue
parquets/1019003001.parquet,3,1019003001,Bitter
parquets/1036010005.parquet,10,1036010005,Music
parquets/1050002003.parquet,2,1050002003,Accept
parquets/1050007002.parquet,7,1050007002,Accept
parquets/1021007001.parquet,7,1021007001,Milk
parquets/1016006004.parquet,6,1016006004,Learn
parquets/1059009002.parquet,9,1059009002,Buy
parquets/1024002003.parquet,2,1024002003,Argentina
parquets/1053010001.parquet,10,1053010001,Appear
parquets/1048002005.parquet,2,1048002005,Spaghetti
parquets/1024003004.parquet,3,1024003004,Argentina
parquets/1004008003.parquet,8,1004008003,Yellow
parquets/1047009001.parquet,9,1047009001,Chewing-gum
parquets/1041004002.parquet,4,1041004002,Perfume
parquets/1038009005.parquet,9,1038009005,None
parquets/1062006004.parquet,6,1062006004,Realize
parquets/1004003003.parquet,3,1004003003,Yellow
parquets/1018002002.parquet,2,1018002002,Skimmer
parquets/1001002001.parquet,2,1001002001,Opaque
parquets/1008003002.parquet,3,1008003002,Pink
parquets/1007006002.parquet,6,1007006002,Colors
parquets/1059005005.parquet,5,1059005005,Buy
parquets/1034002001.parquet,2,1034002001,Map
parquets/1059004005.parquet,4,1059004005,Buy
parquets/1062003001.parquet,3,1062003001,Realize
parquets/1037005005.parquet,5,1037005005,Ship
parquets/1036006002.parquet,6,1036006002,Music
parquets/1008005005.parquet,5,1008005005,Pink
parquets/1058007001.parquet,7,1058007001,Bathe
parquets/1025010003.parquet,10,1025010003,Uruguay
parquets/1034007002.parquet,7,1034007002,Map
parquets/1043005002.parquet,5,1043005002,Trap
parquets/1061002003.parquet,2,1061002003,Run
parquets/1030007004.parquet,7,1030007004,Birthday
parquets/1028009005.parquet,9,1028009005,Where
parquets/1031006005.parquet,6,1031006005,Breakfast
parquets/1019004001.parquet,4,1019004001,Bitter
parquets/1013005002.parquet,5,1013005002,Away
parquets/1057006005.parquet,6,1057006005,Dance
parquets/1038010005.parquet,10,1038010005,None
parquets/1051005004.parquet,5,1051005004,Thanks
parquets/1028002004.parquet,2,1028002004,Where
parquets/1007007005.parquet,7,1007007005,Colors
parquets/1006009005.parquet,9,1006009005,Light-blue
parquets/1015006001.parquet,6,1015006001,Born
parquets/1005006001.parquet,6,1005006001,Bright
parquets/1026004003.parquet,4,1026004003,Country
parquets/1004007002.parquet,7,1004007002,Yellow
parquets/1026007004.parquet,7,1026007004,Country
parquets/1062001001.parquet,1,1062001001,Realize
parquets/1021001005.parquet,1,1021001005,Milk
parquets/1057010004.parquet,10,1057010004,Dance
parquets/1055004003.parquet,4,1055004003,Catch
parquets/1015003005.parquet,3,1015003005,Born
parquets/1056006005.parquet,6,1056006005,Help
parquets/1032008001.parquet,8,1032008001,Photo
parquets/1056008002.parquet,8,1056008002,Help
parquets/1048002002.parquet,2,1048002002,Spaghetti
parquets/1023001002.parquet,1,1023001002,Food
parquets/1029006003.parquet,6,1029006003,Mock
parquets/1033003002.parquet,3,1033003002,Hungry
parquets/1017004005.parquet,4,1017004005,Call
parquets/1045008003.parquet,8,1045008003,Barbecue
parquets/1004001002.parquet,1,1004001002,Yellow
parquets/1028010005.parquet,10,1028010005,Where
parquets/1008009005.parquet,9,1008009005,Pink
parquets/1049010002.parquet,10,1049010002,Yogurt
parquets/1029002005.parquet,2,1029002005,Mock
parquets/1050007003.parquet,7,1050007003,Accept
parquets/1053004004.parquet,4,1053004004,Appear
parquets/1020006002.parquet,6,1020006002,Sweet milk
parquets/1010009001.parquet,9,1010009001,Enemy
parquets/1063002005.parquet,2,1063002005,Give
parquets/1047006001.parquet,6,1047006001,Chewing-gum
parquets/1027006001.parquet,6,1027006001,Last name
parquets/1050010003.parquet,10,1050010003,Accept
parquets/1064008001.parquet,8,1064008001,Find
parquets/1011010004.parquet,10,1011010004,Son
parquets/1023006003.parquet,6,1023006003,Food
parquets/1038001005.parquet,1,1038001005,None
parquets/1063010005.parquet,10,1063010005,Give
parquets/1062009001.parquet,9,1062009001,Realize
parquets/1063002001.parquet,2,1063002001,Give
parquets/1041007003.parquet,7,1041007003,Perfume
parquets/1045003004.parquet,3,1045003004,Barbecue
parquets/1048004003.parquet,4,1048004003,Spaghetti
parquets/1005001003.parquet,1,1005001003,Bright
parquets/1025003001.parquet,3,1025003001,Uruguay
parquets/1037002005.parquet,2,1037002005,Ship
parquets/1003010004.parquet,10,1003010004,Green
parquets/1062003003.parquet,3,1062003003,Realize
parquets/1002010005.parquet,10,1002010005,Red
parquets/1059008001.parquet,8,1059008001,Buy
parquets/1045002002.parquet,2,1045002002,Barbecue
parquets/1019009002.parquet,9,1019009002,Bitter
parquets/1007006003.parquet,6,1007006003,Colors
parquets/1043004001.parquet,4,1043004001,Trap
parquets/1056001004.parquet,1,1056001004,Help
parquets/1061002002.parquet,2,1061002002,Run
parquets/1040007004.parquet,7,1040007004,Patience
parquets/1016001001.parquet,1,1016001001,Learn
parquets/1016009003.parquet,9,1016009003,Learn
parquets/1063004001.parquet,4,1063004001,Give
parquets/1042003002.parquet,3,1042003002,Deaf
parquets/1030010002.parquet,10,1030010002,Birthday
parquets/1043010004.parquet,10,1043010004,Trap
parquets/1031002002.parquet,2,1031002002,Breakfast
parquets/1007004005.parquet,4,1007004005,Colors
parquets/1064005003.parquet,5,1064005003,Find
parquets/1012003002.parquet,3,1012003002,Man
parquets/1012005002.parquet,5,1012005002,Man
parquets/1003002002.parquet,2,1003002002,Green
parquets/1018010001.parquet,10,1018010001,Skimmer
parquets/1020010003.parquet,10,1020010003,Sweet milk
parquets/1062004003.parquet,4,1062004003,Realize
parquets/1049001004.parquet,1,1049001004,Yogurt
parquets/1052004001.parquet,4,1052004001,Shut down
parquets/1061003003.parquet,3,1061003003,Run
parquets/1003010001.parquet,10,1003010001,Green
parquets/1052009001.parquet,9,1052009001,Shut down
parquets/1007004002.parquet,4,1007004002,Colors
parquets/1037009003.parquet,9,1037009003,Ship
parquets/1002002001.parquet,2,1002002001,Red
parquets/1002004004.parquet,4,1002004004,Red
parquets/1063005001.parquet,5,1063005001,Give
parquets/1001005005.parquet,5,1001005005,Opaque
parquets/1031007004.parquet,7,1031007004,Breakfast
parquets/1026001003.parquet,1,1026001003,Country
parquets/1013010005.parquet,10,1013010005,Away
parquets/1028007003.parquet,7,1028007003,Where
parquets/1052006005.parquet,6,1052006005,Shut down
parquets/1038010001.parquet,10,1038010001,None
parquets/1009005001.parquet,5,1009005001,Women
parquets/1023010004.parquet,10,1023010004,Food
parquets/1002010003.parquet,10,1002010003,Red
parquets/1028004002.parquet,4,1028004002,Where
parquets/1056005002.parquet,5,1056005002,Help
parquets/1050010004.parquet,10,1050010004,Accept
parquets/1058010005.parquet,10,1058010005,Bathe
parquets/1009007004.parquet,7,1009007004,Women
parquets/1023010001.parquet,10,1023010001,Food
parquets/1011004001.parquet,4,1011004001,Son
parquets/1017009004.parquet,9,1017009004,Call
parquets/1041001003.parquet,1,1041001003,Perfume
parquets/1047007002.parquet,7,1047007002,Chewing-gum
parquets/1040007003.parquet,7,1040007003,Patience
parquets/1014003004.parquet,3,1014003004,Drawer
parquets/1042002004.parquet,2,1042002004,Deaf
parquets/1030004005.parquet,4,1030004005,Birthday
parquets/1024006004.parquet,6,1024006004,Argentina
parquets/1036006005.parquet,6,1036006005,Music
parquets/1015002005.parquet,2,1015002005,Born
parquets/1016005005.parquet,5,1016005005,Learn
parquets/1023005005.parquet,5,1023005005,Food
parquets/1002002005.parquet,2,1002002005,Red
parquets/1062008005.parquet,8,1062008005,Realize
parquets/1044009001.parquet,9,1044009001,Rice
parquets/1051005003.parquet,5,1051005003,Thanks
parquets/1050002002.parquet,2,1050002002,Accept
parquets/1011009002.parquet,9,1011009002,Son
parquets/1055001004.parquet,1,1055001004,Catch
parquets/1007001005.parquet,1,1007001005,Colors
parquets/1007004001.parquet,4,1007004001,Colors
parquets/1053008005.parquet,8,1053008005,Appear
parquets/1034004003.parquet,4,1034004003,Map
parquets/1010005003.parquet,5,1010005003,Enemy
parquets/1044004001.parquet,4,1044004001,Rice
parquets/1045003005.parquet,3,1045003005,Barbecue
parquets/1020008003.parquet,8,1020008003,Sweet milk
parquets/1022003001.parquet,3,1022003001,Water
parquets/1011001003.parquet,1,1011001003,Son
parquets/1051010005.parquet,10,1051010005,Thanks
parquets/1016009002.parquet,9,1016009002,Learn
parquets/1022008005.parquet,8,1022008005,Water
parquets/1059008005.parquet,8,1059008005,Buy
parquets/1040004005.parquet,4,1040004005,Patience
parquets/1005008004.parquet,8,1005008004,Bright
parquets/1031009003.parquet,9,1031009003,Breakfast
parquets/1048005005.parquet,5,1048005005,Spaghetti
parquets/1020001001.parquet,1,1020001001,Sweet milk
parquets/1047009003.parquet,9,1047009003,Chewing-gum
parquets/1028006004.parquet,6,1028006004,Where
parquets/1031005003.parquet,5,1031005003,Breakfast
parquets/1039004005.parquet,4,1039004005,Name
parquets/1015010002.parquet,10,1015010002,Born
parquets/1003007003.parquet,7,1003007003,Green
parquets/1052003003.parquet,3,1052003003,Shut down
parquets/1052007001.parquet,7,1052007001,Shut down
parquets/1032003005.parquet,3,1032003005,Photo
parquets/1044009002.parquet,9,1044009002,Rice
parquets/1018007003.parquet,7,1018007003,Skimmer
parquets/1029010004.parquet,10,1029010004,Mock
parquets/1055008005.parquet,8,1055008005,Catch
parquets/1003009003.parquet,9,1003009003,Green
parquets/1048004001.parquet,4,1048004001,Spaghetti
parquets/1028008003.parquet,8,1028008003,Where
parquets/1026009005.parquet,9,1026009005,Country
